热销排名,商品信息,所属店铺,支付子订单数,交易增长幅度,支付转化率指数,日期：20170628,日期：20170629,日期：20170630,日期：20170701,日期：20170702,日期：20170703,日期：20170704
327,聚ONLY2017夏装新款棉弹面料修身小脚九分牛仔裤女|117249523价格：399,ONLY官方旗舰店,210,0,161,,,,,,,327
328,牛仔短裤女夏学生白色破洞毛边2017新款韩版宽松大码高腰超短热裤价格：119,纹语旗舰店,210,0.123,183,204,275,211,235,299,340,328
329,LRUD夏装新款韩版高腰弹力牛仔裤女高腰破洞修身小脚裤铅笔裤长裤价格：79,lrud旗舰店,209,179.7364,149,,,,,,,329
330,牛仔短裤女春夏季2017新款韩版潮宽松学生高腰A字毛边热裤阔腿裤价格：20,浅唱微笑家,208,0.1855,103,,,,397,412,363,330
331,夏季aa字高腰牛仔短裤女韩版翻边宽松阔腿裤显瘦卷边学生热裤薄款价格：168,吾爱牛仔,208,-0.0926,126,318,221,254,237,276,257,331
332,乐町2017夏季新款女装网纱拼接裤子破洞牛仔裤女夏韩版高腰九分裤价格：389,乐町官方旗舰店,208,0,186,,,,,,,332
333,韩版新款夏装个性破洞牛仔裤女宽松显瘦毛边短裤阔腿热裤休闲裤子价格：89.99,小V家实拍女装,207,-0.038,138,354,81,102,294,117,282,333
334,韩都衣舍2017韩版女夏新显瘦A字裙裤短裤牛仔裤GQ7362耒价格：228,韩都衣舍旗舰店,207,6.5128,174,,,,,,,334
335,夏季新款韩版松紧腰胖mm200斤加大码加肥阔腿裤宽松牛仔裤女短裤价格：160,yy潮流八爪娘娘西西小可6度梦梦家,207,0.049,193,395,453,447,409,259,318,335
336,【GG】背带裤女夏白色牛仔短裤韩版新款吊带裤宽松显瘦学生连体裤价格：222,GG house 郭郭定制,206,-0.0404,83,82,18,68,377,355,287,336
337,松紧腰大码破洞牛仔裤女九分夏薄款学生宽松显瘦乞丐休闲哈伦裤潮价格：89,夏韩衣舍,206,-0.019,179,264,213,143,189,253,295,337
338,高腰破洞牛仔短裤女夏潮毛边阔腿胖mm200斤宽松加肥加大码a字热裤价格：29.9,Since2015  沫沫家,206,-0.2302,201,383,328,293,254,265,215,338
339,短裤女高腰牛仔绣花阔腿裤夏季2017新款韩版学生宽松刺绣毛边热裤价格：198,8号仓服饰旗舰店,205,0.2379,137,458,379,438,342,398,409,339
340,高腰牛仔短裤女夏显瘦毛边流苏宽松百搭阔腿裤学生白色热裤韩版潮价格：198,高窕秀腿旗舰店,205,-0.0106,171,,,391,,423,305,340
341,牛仔裤女九分裤夏宽松显瘦松紧腰哈伦垮裤七分裤大码胖MM2017新款价格：118,铭阳旗舰店,204,0.125,128,,325,251,304,427,351,341
342,2017夏新款韩版松紧腰破洞牛仔裤女九分裤宽松薄款学生乞丐裤七分价格：108,韩范设计室,203,-0.415,174,350,245,183,192,172,156,342
343,2017新款牛仔短裤女夏白色韩版宽松卷边学生高腰显瘦百搭a字热裤价格：158,法蜜琦旗舰店,203,-0.208,118,275,243,203,291,247,226,343
344,韩版胖MM高腰松紧破洞牛仔短裤女夏宽松大码学生阔腿休闲百搭热裤价格：198,伊牛官方企业店,203,-0.2056,194,277,188,165,202,285,227,344
345,韩国复古高腰牛仔 修身高弹力跳舞蹈显瘦热裤春夏A字侧拉链短裤女价格：168,Mtime Studio,203,0.2347,108,445,391,292,290,301,388,345
346,黑色短裤女夏2017新款白色牛仔短裤高腰大码胖mm宽松阔腿牛仔裤价格：109,七色大小姐旗舰店,202,0.1789,147,,,474,460,449,375,346
347,2017春夏季新款高腰破洞牛仔裤女韩版宽松显瘦百搭裤子哈伦九分裤价格：208,前途旗舰店,201,-0.2707,124,288,224,142,156,141,199,347
348,港味复古chic风多口袋浅色毛须边热裤女百搭显瘦不规则牛仔短裤潮价格：37,港妹潮人馆,201,0.0205,114,209,264,263,293,371,320,348
349,牛仔背带裤套装女宽松九分裤阔腿裤夏2017新款高腰薄款原宿连体裤价格：139,宛秋枫情旗舰店,200,0.5184,115,,,,,,,349
350,可爱牛仔背带短裤女2017夏新款小清新学院风宽松白色学生连体大码价格：298,莉塞施芙妮品牌店,199,-0.2669,105,369,360,214,248,323,205,350
351,2017春夏新款韩版毛边百搭高腰阔腿白色牛仔短裤女学生夏季热裤女价格：98,意米其服饰旗舰店,197,0.1793,149,385,365,236,295,273,390,351
352,白色牛仔短裤女韩版高腰显瘦宽松阔腿裤毛边胖mm加肥加大码热裤潮价格：49.9,衣阁简约女装,197,-0.5072,190,,,,,,123,352
353,2017新款春夏季韩版高腰九分牛仔裤女破洞学生黑色小脚裤子显瘦潮价格：138,婕恋旗舰店,196,-0.1136,154,337,273,334,278,226,277,353
354,（7.4新款一周左右 ）紧身包臀 修身按扣拉链牛仔长裤/半身裙价格：209,Yaoo Lart,196,0,322,,,,,,,354
355,2017新款韩版松紧腰牛仔短裤女夏高腰宽松大码胖mm卷边百搭学生潮价格：268,Monster  Yan 精选 定制,195,0.7727,171,,,,,,,355
356,omont蛋挞家 宽松高腰显瘦牛仔短裤子女学生浅色休闲修身热裤夏价格：129,omont服饰旗舰店,195,9.16,152,,,,,,,356
357,紧身九分牛仔裤女高腰韩版显瘦百搭薄款小脚牛仔长裤子女9分弹力价格：128,迈可思旗舰店,194,-0.0482,176,333,239,276,317,283,309,357
358,班申牛仔短裤女夏高腰阔腿裙裤2017新款韩版宽松显瘦a字裙阔腿裤价格：65.9,依雪琪,194,0.1749,192,,,277,332,316,395,358
359,预售韩都衣舍2017韩版女装夏装新款宽松毛边阔腿牛仔裤GJ6558.茆价格：238,韩都衣舍旗舰店,194,6.7626,139,,,,,,,359
360,ONLY2017夏季新品系带设计金属装饰牛仔短裤女|117243534价格：399,ONLY官方旗舰店,194,5.6922,169,,,,,,,360
361,薄款bf原宿风阔腿裤宽松高腰九分裤破洞毛边显瘦小直筒牛仔裤女夏价格：109,TU时尚潮流女装馆,194,0.0457,127,447,385,431,403,388,345,361
362,牛仔短裤女春夏高腰2017时尚新款韩版宽松破洞学生显瘦阔腿三分裤价格：126,映遇旗舰店,194,0.0308,106,,,320,324,421,323,362
363,夏季新款高腰直筒牛仔裤女浅色拼接毛边宽松阔腿显瘦哈伦九分裤潮价格：198,星点感悟旗舰店,193,-0.094,96,274,277,219,218,224,291,363
364,牛仔裤女春夏季2017新款学生高腰破洞长裤韩版修身显瘦弹力小脚裤价格：94,鹰爪花,192,-0.0561,172,,,494,495,331,302,364
365,2017新款大码牛仔5分裤女松紧腰高腰直筒胖妹妹200斤加肥加大夏季价格：128,绒儿牛仔,192,-0.02,202,,331,331,373,380,319,365
366,2017新款韩版高腰显瘦宽松破洞毛边白色牛仔短裤女夏季百搭学生价格：69.9,维娓,191,0.0155,242,397,294,179,228,298,328,366
367,夏季宽松休闲牛仔短裤女夏黑白蓝色卷边高腰显瘦学生韩版百搭阔腿价格：89,第六屏旗舰店,191,0.1408,260,,458,250,322,332,379,367
368,热裤女夏季女士加大码高腰牛仔短裤女夏宽松胖mm潮弹力显瘦200斤价格：99,GO酷时尚牛仔坊,191,0.0944,210,473,409,280,331,368,369,368
369,毛边牛仔短裤女明星同款黑色高腰阔腿热裤白色宽松显瘦杨幂a字夏价格：329,vivi高端订制,190,-0.0539,120,199,281,303,379,286,310,369
370,2017夏新款破洞牛仔短裤女韩版百搭显瘦流苏毛边学生高腰宽松热裤价格：120,可奈丽莎旗舰店,190,-0.0034,128,,,,418,372,329,370
371,牛仔短裤女夏装新款韩版高腰宽松显瘦侧开叉毛边阔腿裤学生热裤潮价格：32.9,哚拉小牛,190,-0.0065,139,370,309,310,213,294,330,371
372,毛边牛仔短裤女2017春夏季新款高腰白色百搭宽松超短热裤韩版学生价格：88,牛言非羽旗舰店,189,-0.069,148,453,,478,445,295,303,372
373,LRUD2017夏装女装裤子新款韩版破洞高腰直筒短裤女百搭牛仔裤热裤价格：110,lrud旗舰店,189,0,141,,,,,,,373
374,柔柔家柔柔 直播粉丝专享价19.99元 五角星牛仔短裤  7.4号开抢价格：39.98,柔柔家,189,0,280,,,,,,,374
375,LRUD2017春装女装新款韩版夏季高腰宽松爱心牛仔短裤女阔腿裤热裤价格：110,lrud旗舰店,188,168.7821,245,,,,,,,375
376,夏装女装韩版时尚百搭高腰显瘦牛仔裤A字短裤宽松阔腿裤学生热裤价格：34.98,可可里小姐,187,0.0697,166,229,284,399,345,325,367,376
377,VINTAGE PUDR 3767正品17夏新款显瘦磨破毛边牛仔白色短裤女热裤价格：69,girl爱时尚,187,-0.1802,160,,413,347,393,317,267,377
378,MANBO侧边拉链显瘦高腰喇叭裤长裤 夏季薄款女宽松复古阔腿牛仔裤价格：99,MANBO STUDIO,187,0.0448,102,235,204,294,314,350,357,378
379,牛仔短裤女夏韩版高腰宽松显瘦2017新款破洞百搭学生薄款毛边热裤价格：169,柏丽康尼旗舰店,185,-0.5082,332,,,,,,137,379
380,韩版破洞显瘦时尚宽松牛仔背带短裤女夏季学生百搭连体吊带热裤潮价格：99.8,欣宜女装行,185,-0.2185,168,259,203,181,230,252,252,380
381,2017夏装新款女装牛仔背带阔腿短裤宽松短袖套装修身显瘦连体裤子价格：138,夏微微旗舰店,185,0.1941,121,487,396,450,339,403,428,381
382,VINTAGE PUDR 3767正品17夏季新款显瘦磨破毛边牛仔短裤热裤女潮价格：70,琉璃街 女装馆,184,0.0988,139,,479,,455,472,442,382
383,尚驭牛仔短裤女2017夏新款韩版修身中腰水洗毛边牛仔短裤夏季热裤价格：188,尚驭服饰旗舰店,184,1.0478,189,,,,,,,383
384,牛仔短裤女夏韩版2017春季新款热裤宽松破洞高腰玫瑰花刺绣超短裤价格：118,疯狂佳人旗舰店,184,-0.1457,138,463,357,411,286,387,289,384
385,高腰白色牛仔短裤女夏学生宽松阔脚百搭A字显瘦卷边短裤女热裤潮价格：118,尚琛旗舰店,184,-0.0707,176,435,335,291,280,281,321,385
386,【限时特价】毛边牛仔裤女百搭高腰显瘦裤脚开叉九分裤微喇裤价格：127,SMA STUDIO 轻奢定制,183,-0.1754,174,,,,,,272,386
387,牛仔短裤女夏高腰宽松显瘦阔腿牛仔裤2017新款潮韩版学生百搭热裤价格：79,茉语家,183,-0.1569,133,135,160,232,257,218,283,387
388,宽松破洞牛仔裤女九分裤bf乞丐贴布大码哈伦裤2017春夏季新款韩版价格：108,teyi特一旗舰店,182,0.2652,131,490,371,341,376,360,470,388
389,高腰牛仔短裤女宽松显瘦韩版学生百搭2017春夏季新款破洞阔腿热裤价格：126,雅来特旗舰店,181,-0.0895,146,376,382,318,288,335,311,389
390,裤子夏季卷边A字阔腿裤学生破洞牛仔短裤女高腰宽松热裤女牛仔裤价格：149,知序旗舰店,181,0.0944,160,,,414,414,369,386,390
391,夏季薄款新款高腰八分裤毛边九分微喇牛仔裤女显瘦黑色9分喇叭裤价格：99,蒙奴莎旗舰店,180,0.1696,104,306,289,278,325,351,434,391
392,艾米恋高腰牛仔短裤女夏阔腿裤 夏季学生韩版宽松显瘦百搭牛仔裤价格：115,艾米恋旗舰店,180,0.0343,139,,,,,395,372,392
393,五分裤牛仔短裤女2017夏宽松紧腰弹力大码刺绣花高腰韩版显瘦直筒价格：298,夏恬旗舰店,180,0.4639,222,,,,,,,393
394,2017韩版新款春夏季高腰阔腿牛仔短裤女大码热裤宽松显瘦A字裤裙价格：65.9,依雪琪,179,-0.0526,221,414,404,247,284,329,334,394
395,2017夏季新款高腰牛仔短裤女修身弹力显瘦韩版薄款毛边流苏牛仔裤价格：168,Mrslady,179,0.0069,137,387,367,379,446,357,358,395
396,2017夏季新款韩版破洞七分裤女牛仔裤学生薄款7分裤开叉微喇叭裤价格：119,奢式旗舰店,179,-0.2023,107,,394,351,349,287,273,396
397,2017新款韩版牛仔背带短裤女夏宽松显瘦高腰卷边吊带连体裤学生潮价格：98,飘越牛仔,179,-0.2211,131,464,374,279,190,267,265,397
398,天天特价新款高腰短裤休闲松紧腰显瘦弹力牛仔裤女士宽松大码热裤价格：69,东方语,178,-0.1475,152,284,302,260,226,262,292,398
399,牛仔短裤五分裤女夏2017新款宽松弹力韩版学生休闲薄款高腰胖MM潮价格：258,芬范旗舰店,178,-0.0276,195,,,362,,,348,399
400,夏季高腰白色牛仔短裤女 韩版休闲宽松阔腿毛边黑色短裤学生热裤价格：118,依古街旗舰店,178,0.4451,171,,,486,480,378,347,400
401,乐町★17夏装新款女装潮九分裤牛仔裤chic阔腿女夏显瘦裤子女裤春价格：429,乐町官方旗舰店,178,75.7585,168,,,,,,,401
402,chic风纯色韩版高腰热裤显瘦破洞宽松阔腿裤百搭学生短裤牛仔裤女价格：31,小宅女大购物 xiaozhainv 小宅女家 xiao zhai nv,178,0.059,176,389,300,308,343,373,384,402
403,乐町★17夏装新款女装潮黑色显瘦牛仔短裤韩版直筒裤百搭裤子女裤价格：329,乐町官方旗舰店,177,47.0549,203,,,,,,,403
404,九分牛仔裤子女春夏季2017新款黑色破洞显瘦高腰学生韩版百搭小脚价格：1,980,fxdis旗舰店,177,0.0295,223,,390,301,334,333,387,404
405,高腰牛仔短裤女夏2017新款韩版宽松大码弹力显瘦胖mm百搭四分阔腿价格：89,朵莲七彩定制,176,0.2465,175,,,444,499,399,477,405
406,自制！走过8个月，归来只为一条白裤子！裤型荃面升级 显瘦修腿！价格：328,娇阳企业店铺,176,6.4187,223,,,,,,,406
407,倍曼多2017夏季新款A字翻边牛仔短裤女宽松高腰阔腿裤卷边热裤潮价格：198,倍曼多旗舰店,176,-0.0361,195,402,296,274,303,381,350,407
408,渔网破洞牛仔裤女夏九分裤网裤韩版显瘦小脚七分裤2017春夏季新款价格：99,恋人心服饰旗舰店,175,-0.0543,154,,389,326,289,321,346,408
409,2017春低腰牛仔短裤女夏靴裤显瘦大码宽松破洞拉链装饰韩版潮热裤价格：99,丽人衣酷牛仔工厂店,175,0.1084,186,365,419,358,371,407,413,409
410,百搭宽松破洞牛仔裤女夏ulzzang哈伦九分阔腿BF风韩版学生裤子潮价格：109,gjoy旗舰店,174,-0.0937,127,,381,338,306,292,332,410
411,夏季薄款大码牛仔长裤女修身小脚裤弹力高腰牛仔裤学生百搭九分裤价格：88,JK潮女馆,174,-0.1693,178,,,,,336,297,411
412,超短裤女夏季韩版宽松百搭毛边高腰显瘦阔腿学生破洞牛仔裤热裤潮价格：63.7,衣甜屋,174,0.0211,197,,,,,477,378,412
413,女装牛仔短裤女夏季中腰学生热裤显瘦弹力修身磨破洞韩版潮紧身价格：139,大森优品,173,0.1372,165,,,408,381,,433,413
414,古西亚牛仔短裤女夏高腰显瘦毛边破洞黑色阔腿热裤2017新款韩版潮价格：168,古西亚旗舰店,173,0.0771,122,412,495,425,392,367,404,414
415,夏装女装韩版时尚毛边绑带牛仔短裤个性显瘦阔腿裤宽松高腰热裤潮价格：33.88,可可里小姐,173,-0.0866,183,351,336,394,316,344,335,415
416,女装 高腰牛仔短裤(水洗产品) 181605 优衣库UNIQLO价格：149,优衣库官方旗舰店,173,2.0631,143,,,,,,,416
417,苏麦牛仔裤短裤女2017夏装新款韩版修身显瘦高腰卷边抓纹磨破热裤价格：199,苏麦旗舰店,173,0.0573,161,,,,,498,396,417
418,2017夏新款韩版高腰阔腿裤流苏毛边黑色牛仔短裤女个性绑带热裤子价格：118,美舒儿旗舰店,173,0.044,145,,,,439,404,403,418
419,MG小象牛仔裤女夏季2017新款韩版百搭宽松阔腿裤bf风高腰短裤热裤价格：158,MG小象欧美街拍时尚女装,172,-0.0176,98,44,184,359,444,497,365,419
420,夏季薄款黑色牛仔长裤女修身小脚裤弹力高腰牛仔裤学生百搭九分裤价格：100,小花仙仙服装店,172,0.2175,204,,,,,,491,420
421,艾米恋高腰短裤牛仔裤女夏浅色韩版百搭夏季a字卷边宽松阔腿裤价格：95,艾米恋旗舰店,171,-0.6795,114,,,405,411,382,77,421
422,夏季新款韩版黑灰色宽松阔腿牛仔五分裤女破洞显瘦大码吊裆短裤潮价格：169,曼莎牛仔专售店,171,0.1073,130,,476,,477,,497,422
423,七分牛仔裤女夏季薄款弹力显瘦小脚大码破洞马裤五分中裤学生短裤价格：99,娜馨旗舰店,171,-0.0328,164,338,383,393,318,310,361,423
424,班申牛仔短裤女夏高腰阔腿裙裤2017新款韩版宽松显瘦a字裙阔腿裤价格：148,班申旗舰店,170,0.1936,122,,,482,456,470,478,424
425,前短后长不规则撕边牛仔裤 高腰显瘦净色牛仔短裤女白色小热裤价格：45,米娜 Mina Home,170,-0.131,153,378,349,355,368,340,322,425
426,显瘦2017夏季新款修身破洞牛仔短裤女韩版刺绣花弹力百搭热裤子潮价格：75,teyi特一旗舰店,169,0.1827,181,469,350,380,354,358,482,426
427,背带裤女夏季牛仔短裤学生韩版破洞学院风吊带裤宽松显瘦连体裤女价格：116,月米旗舰店,169,0,166,,414,397,232,303,385,427
428,2017夏装宽松白色破洞哈伦牛仔裤女韩版直筒九分高腰乞丐休闲女裤价格：199,attainluxury奢臻旗舰店,168,-0.2003,184,,455,317,287,328,298,428
429,韩版黑色高腰chic大码牛仔短裤女夏宽松卷边a字显瘦阔腿学生热裤价格：79,诺兮牛仔,168,-0.0233,152,210,392,302,405,390,371,429
430,韩版高腰牛仔短裤女裤夏季百搭薄款显瘦弹力胖mm潮大码学生热裤子价格：139,维娓形象店,168,-0.1052,252,,,193,211,324,333,430
431,2017夏季新款白色破洞牛仔女修身显瘦弹力紧身休闲大码外穿短裤子价格：89,妙曼伊菲儿,168,-0.0805,142,,432,385,390,258,336,431
432,牛仔短裤女夏季2017新款韩版高腰裤子宽松女装百搭a字热裤牛仔裤价格：118,伊华蔻旗舰店,168,0.1193,114,,,,,487,450,432
433,预售韩都衣舍2017韩版女夏装新显瘦高腰蕾丝阔腿牛仔短裤NH9049煜价格：238,韩都衣舍旗舰店,167,9.3689,180,,,,,,,433
434,天天特价高腰牛仔短裤女夏新款韩版宽松阔腿显瘦大码弹力胖mm四分价格：108,朵莲七彩定制,167,0.2957,193,,,,,,,434
435,不对称裤脚破洞高腰牛仔短裤女夏2017新款韩版休闲裤阔腿裤热裤子价格：32,小宅女大购物 xiaozhainv 小宅女家 xiao zhai nv,166,0.151,144,359,427,,,,466,435
436,破洞牛仔裤女九分春夏季2017新款直筒宽松学生大码胖mm韩版bf七分价格：168,金尚秋旗舰店,166,-0.0407,154,452,298,223,276,305,366,436
437,白色破洞牛仔裤女宽松九分裤高腰韩版学生bf哈伦裤2017新款春夏季价格：128,爱尚COOL牛仔,166,-0.1079,138,421,252,228,301,307,344,437
438,聚ONLY2017夏新磨破毛边九分修身牛仔裤女|11726I519价格：399,ONLY官方旗舰店,166,0,148,,,,,,,438
439,LRUD春装2017新款女装韩版高腰裤子牛仔裤女宽松学生阔腿裤九分裤价格：150,lrud旗舰店,166,137.5056,141,,,,,,,439
440,LRUD牛仔短裤女夏2017女装新款韩版夏季裤子女宽松牛仔裤学生热裤价格：104,lrud旗舰店,166,0,156,,,,,,,440
441,大码牛仔短裤女胖mm2017新款夏刺绣破洞高腰热裤ulzzang裤子女夏价格：25,小宅女大购物 xiaozhainv 小宅女家 xiao zhai nv,166,0.2578,156,314,410,496,,389,,441
442,阔腿牛仔裤女 2017夏季韩版宽松直筒薄款高腰松紧腰九分阔腿裤价格：116,小颖家每周一定期上新,165,0.0469,118,,,,,,414,442
443,复古港味学院风大口袋不对称拼接宽松休闲牛仔背带裤女夏阔腿短裤价格：41.8,QGZ七公主女装,165,0.1474,140,,475,,,,475,443
444,高腰黑色九分喇叭牛仔裤女弹力显瘦毛边微喇9分裤女春夏薄款流苏价格：99,别听她们的,165,-0.0123,171,,,,479,434,383,444
445,牛仔短裤女夏2017新款韩版中高腰时尚刺绣破洞学生毛边牛仔薄热裤价格：129,brb旗舰店,165,0.0817,145,,,,476,,464,445
446,2017夏季学生白色刺绣破洞牛仔短裤女毛边韩版宽松显瘦阔腿热裤潮价格：298,娜诗恋旗舰店,165,0.2891,185,,,,,,,446
447,天天特价新款百搭休闲须边牛仔短裤高腰宽松显瘦阔腿热裤女学生潮价格：32.8,三角衣柜,165,-0.0317,168,,,,,,360,447
448,牛仔短裤女夏2017新款韩版破洞高腰宽松热裤女薄款毛边白色短裤子价格：109,娅典欧旗舰店,165,0.2038,172,,,,,384,,448
449,2017新款韩版黑色乞丐裤女百搭显瘦高腰九分裤修身破洞牛仔裤价格：90,女人衣橱专柜,164,-0.2024,197,,,445,267,296,300,449
450,AA紧身高腰牛仔短裤女夏天韩版修身显瘦黑色超短裤热裤安全打底裤价格：128,宇蕾品牌店,164,-0.1265,205,431,439,364,340,393,343,450
451,森女背带短裤女夏新款韩版宽松学生显瘦吊带连体裤阔腿背带裤潮价格：58,草帽韩阁,162,-0.1864,152,279,218,201,261,213,313,451
452,2017夏季新款FGX 破洞牛仔短裤女夏宽松阔腿显瘦高腰休闲短裤女潮价格：108,桃子的希望 韩版女装,162,0.0008,135,295,267,268,281,352,400,452
453,尔给牛仔短裤女夏2017新款韩版学生高腰显瘦宽松时尚百搭卷边热裤价格：108,尔给旗舰店,161,1.0232,149,,,,,,,453
454,韩版2017新款磨破洞不规则修身显瘦热裤高腰毛边流苏牛仔短裤女夏价格：169,衣艺社日韩女装,161,0.0015,155,129,106,147,145,182,407,454
455,2017新款韩版原宿风宽松bf大破洞牛仔裤女直筒九分裤学生乞丐裤潮价格：44,东门女装衣柜,161,0.1666,162,,,,,,489,455
456,牛仔短裤女2017夏季新款宽松阔腿a字裤韩版学生卷边破洞热裤潮女价格：199,力柏思旗舰店,161,-0.5287,135,,,,3,171,152,456
457,中年短裤女夏妈妈高腰中年妇女牛仔短裤弹力显瘦三分牛仔热裤大码价格：88,世满服装城,160,0.195,172,,,459,402,405,,457
458,ONE MORE2017春夏季新款流苏毛边牛仔短裤青春热裤双口袋裤子女价格：429,onemore官方旗舰店,160,0,117,,,,,,,458
459,韩国出口单2017新款nena里奈高腰显瘦阔腿裤A字牛仔短裤百搭热裤价格：130,Small Korean,160,0.0865,152,300,334,,,439,438,459
460,韩潮袭人2017夏装新款简约磨白七分裤女韩版哈伦中裤弹力牛仔裤子价格：164,韩潮袭人旗舰店,160,0,170,,,,,,,460
461,天天特价夏季牛仔裤高腰破洞短裤女夏大码松紧腰热裤翻边薄胖mm潮价格：158,艾美酷品质女装,160,32.4726,205,,,,,,,461
462,白色短裤女夏2017新款高腰牛仔短裤韩版宽松大码阔腿裤毛边牛仔裤价格：88,温 馨 牛 仔,160,0.0198,196,,,382,404,,420,462
463,黑色高腰牛仔短裤女夏2017新款韩版宽松大码胖mm破洞a字阔腿热裤价格：120,列迪旗舰店,159,0.0332,167,483,408,333,353,426,426,463
464,2017新款高腰牛仔热裤大码学生韩版百搭a字港味宽松阔腿短裤女夏价格：88,小南风 时尚潮流女装,159,0.59,794,,,,,,,464
465,宽松破洞牛仔短裤女显瘦直筒短裤2017夏季韩版潮乞丐休闲哈伦短裤价格：98,MT梦小姐,159,-0.308,203,262,259,283,252,304,262,465
466,2017春夏新款破洞牛仔裤女九分裤松紧腰哈伦裤宽松显瘦七分裤大码价格：189,风恬旗舰店,159,-0.1088,138,291,417,299,319,366,337,466
467,牛仔裤女春夏季2017新款韩版显瘦高腰百搭学生bf小脚破洞九分裤子价格：138,蕾媛旗舰店,158,-0.1684,146,286,249,238,222,290,331,467
468,TOPSHOPJAMIE中高腰版黑色显瘦牛仔裤02Y16HBLK价格：399,TOPSHOP旗舰店,158,0,216,,,,,,,468
469,聚ONLY2017夏季新品多口袋设计牛仔背带短裤女|11727N505价格：499,ONLY官方旗舰店,158,0,174,,,,,,,469
470,阔腿热裤学生高腰明星同款关关雎尔欢乐颂2美少女刺绣牛仔短裤女价格：388,YIMIY家自制,158,-0.0208,149,449,428,416,461,312,402,470
471,高腰牛仔短裤女夏季学生白色破洞毛边韩版宽松超短裤大码aa热裤价格：60,三藏牛仔,158,-0.0719,156,,500,,,,373,471
472,2017新款韩国宽松牛仔背带裤女夏季学生高腰破洞毛边吊带裤短裤潮价格：39.9,DIYI 小清新女装,158,0.5114,183,,,,,,,472
473,白色牛仔短裤女宽松2017夏季新款学生高腰韩版潮破洞百搭春款热裤价格：140,雅来特旗舰店,157,-0.09,134,,481,,,496,376,473
474,2017夏装新款韩版毛边浅色牛仔裤女宽松直筒九分裤chic阔腿裤子价格：98.75,STYLEYINZ小银子定制女装,157,-0.008,87,94,138,410,475,266,419,474
475,牛仔短裤春季女2017新款韩版夏显瘦大码胖MM破洞宽松高腰裤200斤价格：158,【北京商盟】义成衣舍 大码牛仔,157,-0.3023,149,,,,,,258,475
476,乐町★17夏季新款女装潮破洞牛仔裤短裤女夏直筒裤不对称女裤裤子价格：329,乐町官方旗舰店,157,0,161,,,,,,,476
477,复古港味夏季新款个性破洞侧面流苏花边拼接水洗浅色牛仔短裤女裤价格：30,港味潮人馆,156,-0.025,195,,,458,483,466,406,477
478,条纹黑色高腰牛仔短裤春季女夏2017新款韩版百搭阔腿裤学生热裤子价格：34,小宅女大购物 xiaozhainv 小宅女家 xiao zhai nv,156,-0.1464,149,265,272,442,438,473,356,478
479,2017GOD.DESS新款修身显瘦牛仔裤直筒高腰 不可用券价格：329,GODDESS BOUTIQUE,156,6.5248,212,,,,,,,479
480,TOPSHOP娇小版JONI高腰版高弹女士牛仔裤26A17LBLK价格：359,TOPSHOP旗舰店,156,0,220,,,,,,,480
481,夏季新款宽松哈伦七分牛仔裤女小脚裤大码韩版春季薄款7分裤百搭价格：299,尚裤女装城,156,0.0459,164,,424,377,391,415,452,481
482,高腰牛仔短裤女夏装2017新款韩版卷边宽松热裤潮学生短裤女牛仔裤价格：118,doirliy朵黎服饰旗舰店,155,0.0616,171,423,378,426,406,436,461,482
483,2017夏装新款宽松破洞牛仔白色裤女装高腰显瘦bf韩版九分裤春夏季价格：199,韩美怡旗舰店,154,0.0473,169,424,395,314,399,402,454,483
484,夏季女装韩版高腰牛仔短裤显瘦宽松阔腿裤学生热裤毛边黑色牛仔裤价格：27.98,试衣间SYJ,154,0.0246,161,326,228,352,484,414,440,484
485,白色牛仔短裤女夏宽松韩版学生a字翻边破洞胖mm大码高腰阔腿热裤价格：78,翠朵旗舰店,154,0.3271,209,,,,,,,485
486,2017新款牛仔短裤女夏破洞宽松高腰翻边显瘦大码学生五分裤bf风潮价格：158,魅力潮牛,154,-0.0068,143,,,,,,423,486
487,2017新款夏季阔腿牛仔短裤女装宽松韩版高腰显瘦超短裤学生热裤潮价格：78,匹克玛旗舰店,153,-0.061,143,,,433,387,338,392,487
488,2017新款高腰牛仔短裤女宽松阔腿裤韩版a字显瘦大码阔腿裤裙女夏价格：129,格森美尔旗舰店,153,-0.2189,112,,435,427,389,363,312,488
489,韩国出口单2017新款nena里奈弹力牛仔短裤大口袋高腰百搭配皮带女价格：150,Small Korean,153,0,79,267,254,348,454,418,427,489
490,雅思牛仔短裤女夏季韩版修身黑色毛边破洞阔腿学生宽松高腰热裤女价格：138,YaSi STUDIO 雅思大小姐,153,-0.2163,163,466,,437,346,302,324,490
491,太平鸟女装2017夏装新款高腰破洞牛仔短裤女 时尚直筒裤热裤女价格：399,太平鸟官方旗舰店,153,42.2803,166,,,,,,,491
492,娃娃家 2017夏装新款 韩版女装双排扣高腰显瘦短裤牛仔裤K376价格：59.9,娃娃家潮流女装,153,-0.1606,126,,,,382,320,349,492
493,牛仔短裤女高腰胖mm夏薄款弹力修身显瘦韩版大码热裤三分裤四分裤价格：168,梓杨旗舰店,153,-0.1205,158,,,490,,,377,493
494,2017新款a字宽松bf风牛仔短裤女夏白色毛边高腰学生韩版百搭阔腿价格：65,莱瑟儿,153,-0.014,237,,,469,347,431,418,494
495,2017新款韩版三分牛仔短裤女夏季百搭破洞修身显瘦高腰时尚热裤潮价格：198,莺莎旗舰店,152,0.0336,201,,,,,,458,495
